0.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,11.0,0.0,6.0,14.0,9.0,14.0,6.0,0.0,11.0,1.0,3.0,0.0,10.0,1.0,0.0,6.0,2.0,2.0,15.0,6.0,17.0,2.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,25.0,11.0,2.0,11.0,1.0,1.0,10.0,16.0,7.0,8.0,0.0,3.0,3.0,2.0,4.0,2.0,9.0,0.0,19.0,2.0,0.0,4.0,11.0,0.0,0.0,2.0,8.0,1.0,8.0,13.0,1.0,0.0,3.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,10.0,7.0,1.0,15.0,6.0,3.0,2.0,9.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,9.0,6.0,2.0,1.0,10.0
7.0,4.0,0.0,0.0,0.0,2.0,5.0,1.0,10.0,14.0,3.0,0.0,49.0,2.0,5.0,9.0,0.0,40.0,2.0,12.0,0.0,2.0,1.0,0.0,5.0,3.0,12.0,34.0,17.0,25.0,0.0,17.0,6.0,0.0,2.0,5.0,0.0,0.0,3.0,1.0,7.0,16.0,8.0,10.0,2.0,5.0,8.0,0.0,0.0,10.0,6.0,13.0,123.0,0.0,10.0,8.0,12.0,2.0,1.0,8.0,0.0,40.0,9.0,1.0,5.0,20.0,0.0,0.0,3.0,22.0,5.0,19.0,42.0,0.0,4.0,2.0,1.0,3.0,11.0,1.0,0.0,6.0,3.0,22.0,9.0,2.0,14.0,3.0,5.0,9.0,6.0,5.0,7.0,14.0,15.0,0.0,1.0,0.0,2.0,43.0,9.0,0.0,19.0,4.0,11.0,0.0,0.0,4.0,13.0,2.0,0.0,24.0
253.0,158.0,5.0,2.0,19.0,43.0,413.0,8.0,200.0,461.0,11.0,175.0,0.0,90.0,95.0,65.0,0.0,819.0,0.0,273.0,0.0,73.0,15.0,10.0,103.0,146.0,224.0,858.0,486.0,1184.0,28.0,290.0,10.0,18.0,88.0,11.0,0.0,2.0,170.0,2.0,36.0,107.0,100.0,234.0,383.0,288.0,666.0,25.0,8.0,251.0,327.0,560.0,737.0,2.0,189.0,14.0,24.0,97.0,102.0,2365.0,5.0,532.0,65.0,64.0,116.0,239.0,9.0,5.0,42.0,423.0,76.0,178.0,1248.0,11.0,52.0,63.0,4.0,75.0,240.0,136.0,45.0,104.0,87.0,301.0,57.0,50.0,543.0,22.0,126.0,118.0,151.0,12.0,338.0,494.0,69.0,10.0,23.0,1.0,2.0,627.0,20.0,1.0,187.0,21.0,400.0,271.0,14.0,507.0,35.0,26.0,3.0,540.0
5.0,5.0,1.0,0.0,3.0,3.0,6.0,0.0,1.0,12.0,4.0,1.0,32.0,0.0,2.0,3.0,0.0,63.0,1.0,11.0,0.0,1.0,2.0,0.0,3.0,4.0,5.0,40.0,4.0,24.0,0.0,8.0,0.0,14.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,23.0,31.0,18.0,0.0,16.0,10.0,0.0,0.0,4.0,15.0,58.0,18.0,1.0,16.0,0.0,3.0,6.0,5.0,2.0,4.0,35.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,9.0,9.0,34.0,201.0,0.0,4.0,2.0,1.0,1.0,1.0,7.0,3.0,6.0,0.0,17.0,13.0,2.0,45.0,1.0,1.0,0.0,5.0,2.0,11.0,0.0,3.0,0.0,1.0,9.0,7.0,12.0,3.0,0.0,2.0,0.0,3.0,6.0,0.0,24.0,17.0,2.0,0.0,10.0
1.0,0.0,1.0,2.0,1.0,2.0,15.0,0.0,1.0,15.0,13.0,1.0,10.0,2.0,0.0,4.0,0.0,33.0,0.0,6.0,0.0,10.0,3.0,6.0,7.0,1.0,28.0,11.0,11.0,13.0,5.0,18.0,6.0,0.0,25.0,6.0,0.0,0.0,3.0,1.0,0.0,2.0,16.0,18.0,10.0,2.0,11.0,2.0,0.0,10.0,15.0,7.0,14.0,0.0,9.0,4.0,0.0,18.0,8.0,12.0,0.0,19.0,5.0,0.0,12.0,5.0,0.0,0.0,1.0,17.0,1.0,8.0,16.0,0.0,3.0,3.0,0.0,12.0,13.0,11.0,0.0,9.0,0.0,14.0,6.0,0.0,28.0,4.0,7.0,0.0,9.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,16.0,3.0,3.0,3.0,0.0,6.0,15.0,3.0,0.0,14.0
13.0,13.0,3.0,25.0,1.0,3.0,5.0,3.0,3.0,23.0,8.0,7.0,7.0,8.0,5.0,0.0,0.0,14.0,6.0,17.0,2.0,8.0,10.0,4.0,5.0,4.0,5.0,43.0,43.0,76.0,1.0,42.0,5.0,16.0,6.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,4.0,18.0,6.0,4.0,24.0,1.0,0.0,30.0,14.0,31.0,43.0,1.0,4.0,4.0,1.0,11.0,22.0,0.0,5.0,29.0,2.0,4.0,2.0,9.0,1.0,0.0,8.0,19.0,8.0,18.0,20.0,1.0,3.0,7.0,0.0,3.0,3.0,6.0,1.0,3.0,4.0,10.0,10.0,0.0,9.0,8.0,6.0,3.0,10.0,4.0,16.0,98.0,6.0,0.0,3.0,2.0,10.0,13.0,0.0,6.0,7.0,3.0,7.0,3.0,3.0,14.0,12.0,6.0,3.0,15.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
215.0,53.0,158.0,0.0,51.0,80.0,309.0,0.0,484.0,403.0,9.0,64.0,597.0,26.0,34.0,57.0,2.0,0.0,2.0,235.0,0.0,47.0,10.0,52.0,100.0,86.0,381.0,806.0,291.0,583.0,2.0,426.0,151.0,4.0,12.0,38.0,2.0,6944.0,35.0,0.0,12.0,130.0,185.0,636.0,269.0,58.0,158.0,55.0,6.0,106.0,64.0,274.0,719.0,1.0,210.0,81.0,27.0,100.0,889.0,93.0,3.0,586.0,17.0,91.0,13.0,308.0,0.0,2.0,11.0,4262.0,92.0,77.0,1724.0,118.0,201.0,30.0,2.0,334.0,137.0,215.0,9.0,96.0,59.0,398.0,44.0,21.0,1032.0,13.0,535.0,32.0,488.0,50.0,120.0,148.0,79.0,32.0,32.0,2.0,2.0,1988.0,4.0,0.0,257.0,5.0,186.0,11.0,1.0,275.0,49.0,26.0,1.0,300.0
1.0,9.0,7.0,2.0,2.0,0.0,3.0,0.0,1.0,11.0,8.0,0.0,14.0,20.0,2.0,2.0,0.0,15.0,0.0,6.0,0.0,0.0,9.0,0.0,9.0,2.0,2.0,16.0,12.0,23.0,0.0,4.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,12.0,6.0,6.0,4.0,34.0,1.0,0.0,6.0,1.0,25.0,26.0,0.0,1.0,1.0,0.0,16.0,3.0,1.0,0.0,12.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,4.0,1.0,15.0,22.0,0.0,6.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,1.0,10.0,5.0,0.0,10.0,7.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,1.0,3.0,1.0,6.0,0.0,3.0,7.0,0.0,2.0,3.0,0.0,8.0,5.0,1.0,0.0,18.0
10.0,54.0,2.0,0.0,11.0,93.0,29.0,1.0,7.0,89.0,9.0,12.0,109.0,14.0,10.0,7.0,2.0,158.0,1.0,0.0,0.0,6.0,5.0,2.0,15.0,26.0,12.0,106.0,20.0,53.0,7.0,73.0,48.0,3.0,2.0,0.0,0.0,1.0,10.0,0.0,2.0,13.0,32.0,52.0,39.0,17.0,7.0,7.0,23.0,106.0,32.0,59.0,131.0,0.0,24.0,5.0,5.0,8.0,9.0,25.0,3.0,85.0,2.0,10.0,5.0,22.0,8.0,1.0,6.0,81.0,3.0,44.0,177.0,0.0,7.0,41.0,0.0,40.0,25.0,12.0,5.0,8.0,22.0,72.0,9.0,1.0,129.0,4.0,21.0,22.0,17.0,4.0,34.0,19.0,92.0,4.0,3.0,0.0,5.0,59.0,20.0,0.0,15.0,3.0,6.0,16.0,18.0,67.0,10.0,13.0,3.0,87.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,9.0,3.0,1.0,1.0,4.0,14.0,0.0,9.0,20.0,0.0,7.0,26.0,13.0,11.0,3.0,0.0,55.0,0.0,20.0,0.0,0.0,2.0,1.0,5.0,0.0,6.0,56.0,14.0,23.0,1.0,26.0,1.0,0.0,8.0,5.0,0.0,1.0,6.0,0.0,0.0,2.0,13.0,21.0,38.0,2.0,2.0,4.0,0.0,23.0,2.0,49.0,15.0,0.0,8.0,0.0,2.0,9.0,5.0,26.0,0.0,49.0,2.0,4.0,3.0,17.0,2.0,0.0,2.0,24.0,4.0,14.0,35.0,0.0,1.0,3.0,0.0,60.0,4.0,5.0,2.0,3.0,0.0,12.0,1.0,6.0,17.0,2.0,10.0,1.0,5.0,8.0,14.0,8.0,3.0,0.0,0.0,3.0,0.0,70.0,0.0,0.0,14.0,1.0,9.0,0.0,0.0,17.0,6.0,9.0,2.0,32.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,3.0,5.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,18.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,15.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,12.0,4.0,4.0,0.0,6.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,7.0,4.0,6.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,13.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,4.0,66.0,0.0,10.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,3.0,8.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0
1.0,3.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,34.0,5.0,1.0,2.0,2.0,6.0,2.0,0.0,162.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,29.0,10.0,10.0,1.0,10.0,2.0,1.0,6.0,0.0,0.0,0.0,12.0,2.0,8.0,4.0,2.0,48.0,2.0,3.0,4.0,0.0,0.0,12.0,16.0,13.0,26.0,0.0,0.0,1.0,2.0,1.0,10.0,3.0,4.0,13.0,3.0,1.0,2.0,7.0,0.0,0.0,4.0,25.0,11.0,19.0,47.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,10.0,3.0,6.0,3.0,4.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,13.0,1.0,1.0,22.0,22.0,3.0,1.0,10.0
42.0,4.0,3.0,3.0,6.0,3.0,24.0,0.0,5.0,90.0,7.0,2.0,24.0,7.0,8.0,12.0,0.0,27831.0,0.0,12.0,0.0,8.0,0.0,3.0,10.0,0.0,17.0,120.0,28.0,39.0,16.0,82.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,8.0,47.0,22.0,14.0,4.0,5.0,3.0,0.0,45.0,15.0,28.0,58.0,0.0,30.0,0.0,1.0,5.0,24.0,0.0,0.0,57.0,4.0,12.0,6.0,29.0,0.0,2.0,3.0,15.0,3.0,18.0,70.0,6.0,3.0,2.0,2.0,20.0,11.0,35.0,13.0,3.0,3.0,38.0,9.0,1.0,25.0,0.0,76.0,15.0,211.0,3.0,11.0,20.0,6.0,41.0,1.0,0.0,1.0,57.0,7.0,0.0,9.0,1.0,2.0,11.0,2.0,12.0,13.0,4.0,1.0,21.0
23.0,7.0,2.0,0.0,1.0,8.0,20.0,1.0,12.0,83.0,11.0,3.0,74.0,10.0,4.0,10.0,0.0,201.0,0.0,21.0,0.0,5.0,1.0,5.0,0.0,10.0,0.0,158.0,17.0,59.0,1.0,56.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,6.0,19.0,36.0,66.0,18.0,9.0,14.0,8.0,4.0,24.0,4.0,66.0,135.0,0.0,40.0,7.0,0.0,4.0,3.0,16.0,0.0,95.0,0.0,4.0,1.0,213.0,0.0,0.0,31.0,90.0,5.0,25.0,227.0,0.0,8.0,8.0,0.0,32.0,19.0,25.0,1.0,13.0,4.0,94.0,8.0,8.0,797.0,0.0,98.0,15.0,16.0,39.0,19.0,15.0,30.0,0.0,23.0,0.0,1.0,89.0,1.0,0.0,12.0,2.0,3.0,5.0,0.0,53.0,9.0,2.0,2.0,159.0
188.0,48.0,9.0,1.0,110.0,29.0,106.0,0.0,73.0,234.0,6.0,13.0,142.0,12.0,14.0,68.0,0.0,717.0,5.0,92.0,0.0,48.0,10.0,10.0,25.0,145.0,204.0,0.0,277.0,265.0,31.0,621.0,5.0,4.0,18.0,5.0,0.0,0.0,20.0,2.0,8.0,26.0,634.0,274.0,96.0,29.0,42.0,13.0,1.0,87.0,21.0,122.0,752.0,4.0,212.0,10.0,0.0,10.0,15.0,62.0,3.0,411.0,16.0,14.0,204.0,146.0,1.0,3.0,20.0,136.0,13.0,162.0,484.0,15.0,30.0,49.0,81.0,83.0,66.0,69.0,19.0,32.0,19.0,172.0,21.0,15.0,417.0,16.0,205.0,175.0,171.0,16.0,102.0,190.0,41.0,23.0,4.0,4.0,3.0,276.0,12.0,0.0,56.0,3.0,32.0,13.0,0.0,149.0,70.0,6.0,3.0,165.0
11.0,19.0,4.0,1.0,8.0,12.0,14.0,2.0,11.0,83.0,1.0,4.0,36.0,4.0,15.0,14.0,1.0,157.0,0.0,42.0,0.0,13.0,6.0,1.0,11.0,17.0,23.0,275.0,0.0,21.0,5.0,52.0,4.0,2.0,11.0,3.0,0.0,0.0,16.0,1.0,1.0,26.0,27.0,23.0,38.0,14.0,43.0,4.0,0.0,140.0,10.0,65.0,85.0,1.0,41.0,3.0,2.0,12.0,9.0,44.0,5.0,95.0,3.0,6.0,16.0,19.0,0.0,1.0,9.0,26.0,10.0,15.0,201.0,0.0,7.0,11.0,2.0,23.0,14.0,51.0,2.0,4.0,20.0,119.0,10.0,8.0,308.0,5.0,13.0,12.0,14.0,7.0,159.0,24.0,11.0,0.0,2.0,0.0,1.0,135.0,6.0,0.0,22.0,2.0,30.0,16.0,2.0,57.0,23.0,3.0,0.0,71.0
11.0,23.0,4.0,5.0,9.0,13.0,60.0,3.0,7.0,48.0,16.0,42.0,185.0,9.0,17.0,7.0,2.0,198.0,5.0,28.0,1.0,12.0,7.0,5.0,5.0,5.0,21.0,90.0,140.0,0.0,5.0,50.0,3.0,2.0,8.0,3.0,1.0,1.0,18.0,1.0,3.0,8.0,36.0,85.0,30.0,32.0,69.0,4.0,4.0,38.0,28.0,69.0,103.0,3.0,34.0,6.0,8.0,5.0,10.0,21.0,4.0,146.0,6.0,11.0,5.0,52.0,2.0,3.0,11.0,92.0,13.0,30.0,139.0,2.0,130.0,10.0,4.0,21.0,15.0,23.0,6.0,14.0,7.0,122.0,9.0,7.0,91.0,3.0,249.0,2.0,14.0,3.0,39.0,120.0,17.0,5.0,4.0,1.0,7.0,115.0,3.0,0.0,17.0,4.0,12.0,74.0,2.0,53.0,14.0,9.0,16.0,49.0
15.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,7.0,12.0,2.0,3.0,9.0,4.0,2.0,2.0,2.0,10.0,0.0,8.0,0.0,0.0,2.0,3.0,4.0,15.0,4.0,87.0,9.0,24.0,0.0,46.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,4.0,57.0,4.0,3.0,4.0,9.0,2.0,0.0,15.0,16.0,9.0,12.0,3.0,5.0,2.0,2.0,3.0,1.0,3.0,0.0,10.0,4.0,3.0,13.0,5.0,0.0,0.0,3.0,4.0,4.0,13.0,12.0,3.0,2.0,0.0,4.0,4.0,5.0,5.0,4.0,1.0,1.0,19.0,0.0,3.0,18.0,0.0,8.0,43.0,75.0,3.0,3.0,7.0,3.0,8.0,5.0,4.0,3.0,6.0,4.0,0.0,2.0,0.0,3.0,4.0,2.0,15.0,6.0,3.0,0.0,13.0
