0	1973.70 	1227.83	2887.8	798.88	1369.3	2083.12
1973.70 	0	1070.48	2099.47	1714.69	1516.95	562.55
1227.83	1070.48	0	1767.24	681.58	1655.61	1478.71
2887.8	2099.47	1767.24	0	2113.8	3348.54	2660.46
798.88	1714.69	681.58	2113.8	0	1808.82	2035.64
1369.3	1516.95	1655.61	3348.54	1808.82	0	1224.84
2083.12	562.55	1478.71	2660.46	2035.64	1224.84	0
