,BTCUSDT.csv,ETHUSDT.csv,LTCUSDT.csv,XRPUSDT.csv,cash_balance,crypto_balance,revenue,total_balance,transaction_cost
2019-01-02 09:02:00,0.0,10.0,0.0,0.0,98657.67917499987,1333.75,0.0,99991.42917499987,0.0
2019-01-02 09:03:00,0.0,10.0,0.0,0.0,98657.67917499987,1333.3000000000002,-0.44999999999987494,99990.97917499987,0.0
2019-01-02 09:04:00,0.0,10.0,0.0,0.0,98657.67917499988,1333.4,0.09999999999990905,99991.07917499988,0.0
2019-01-02 09:05:00,0.0,10.0,0.0,0.0,98657.67917499988,1333.1999999999998,-0.20000000000010232,99990.87917499988,0.0
2019-01-02 09:06:00,0.0,10.0,0.0,0.0,98657.67917499988,1333.5000000000002,0.3000000000002956,99991.17917499988,0.0
2019-01-02 09:07:00,0.0,10.0,0.0,0.0,98657.67917499988,1332.8999999999999,-0.600000000000307,99990.57917499988,0.0
2019-01-02 09:08:00,0.0,10.0,0.0,0.0,98657.67917499988,1332.775,-0.12499999999988631,99990.45417499988,0.0
2019-01-02 09:09:00,0.0,10.0,0.0,0.0,98657.67917499988,1333.075,0.30000000000001137,99990.75417499988,0.0
2019-01-02 09:10:00,0.0,10.0,0.0,0.0,98657.67917499988,1333.5000000000002,0.4250000000001819,99991.17917499988,0.0
2019-01-02 09:11:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.3000000000002,0.7999999999998408,99991.97917499988,0.0
2019-01-02 09:12:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.425,0.12499999999988631,99992.10417499988,0.0
2019-01-02 09:13:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.9249999999997,0.49999999999982947,99992.60417499988,0.0
2019-01-02 09:14:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.725,-0.1999999999998181,99992.40417499989,0.0
2019-01-02 09:15:00,0.0,10.0,0.0,0.0,98657.6791749999,1334.65,-0.07499999999993179,99992.32917499989,0.0
2019-01-02 09:16:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.725,0.07499999999993179,99992.40417499989,0.0
2019-01-02 09:17:00,0.0,10.0,0.0,0.0,98657.67917499988,1335.0,0.2750000000000341,99992.67917499988,0.0
2019-01-02 09:18:00,0.0,10.0,0.0,0.0,98657.67917499988,1335.1,0.09999999999990905,99992.77917499989,0.0
2019-01-02 09:19:00,0.0,10.0,0.0,0.0,98657.67917499988,1334.975,-0.12499999999988631,99992.65417499989,0.0
2019-01-02 09:20:00,0.0,10.0,0.0,0.0,98657.6791749999,1335.2,0.22500000000007958,99992.87917499989,0.0
2019-01-02 09:21:00,0.0,10.0,0.0,0.0,98657.6791749999,1335.25,0.049999999999954525,99992.9291749999,0.0
2019-01-02 09:22:00,0.0,10.0,0.0,0.0,98657.6791749999,1335.5500000000002,0.30000000000001137,99993.2291749999,0.0
2019-01-02 09:23:00,0.0,10.0,0.0,0.0,98657.6791749999,1335.7999999999997,0.24999999999977263,99993.4791749999,0.0
2019-01-02 09:24:00,0.0,10.0,0.0,0.0,98657.6791749999,1334.75,-1.0499999999998977,99992.4291749999,0.0
2019-01-02 09:25:00,0.0,10.0,0.0,0.0,98657.6791749999,1333.975,-0.7750000000001478,99991.6541749999,0.0
2019-01-02 09:26:00,0.0,10.0,0.0,0.0,98657.67917499991,1333.8999999999999,-0.07499999999993179,99991.5791749999,0.0
2019-01-02 09:27:00,0.0,10.0,0.0,0.0,98657.67917499991,1333.5,-0.3999999999999204,99991.17917499991,0.0
2019-01-02 09:28:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.875,-0.625,99990.55417499991,0.0
2019-01-02 09:29:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.55,-0.32499999999998863,99990.22917499991,0.0
2019-01-02 09:30:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.6,0.049999999999954525,99990.27917499992,0.0
2019-01-02 09:31:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.6749999999997,0.07499999999993179,99990.35417499991,0.0
2019-01-02 09:32:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.1,-0.5750000000000455,99989.77917499992,0.0
2019-01-02 09:33:00,0.0,10.0,0.0,0.0,98657.67917499992,1331.9499999999998,-0.14999999999986358,99989.62917499992,0.0
2019-01-02 09:34:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.85,-0.09999999999990905,99989.52917499992,0.0
2019-01-02 09:35:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.875,0.024999999999977263,99989.55417499991,0.0
2019-01-02 09:36:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.2,0.32499999999998863,99989.8791749999,0.0
2019-01-02 09:37:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.175,-0.024999999999977263,99989.85417499991,0.0
2019-01-02 09:38:00,0.0,10.0,0.0,0.0,98657.67917499991,1330.725,-1.4500000000001023,99988.40417499992,0.0
2019-01-02 09:39:00,0.0,10.0,0.0,0.0,98657.67917499992,1328.025,-2.699999999999818,99985.70417499992,0.0
2019-01-02 09:40:00,0.0,10.0,0.0,0.0,98657.67917499992,1328.125,0.09999999999990905,99985.80417499992,0.0
2019-01-02 09:41:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.1,0.9749999999999659,99986.77917499993,0.0
2019-01-02 09:42:00,0.0,10.0,0.0,0.0,98657.67917499994,1329.325,0.22500000000007958,99987.00417499994,0.0
2019-01-02 09:43:00,0.0,10.0,0.0,0.0,98657.67917499994,1329.9250000000002,0.6000000000000227,99987.60417499994,0.0
2019-01-02 09:44:00,0.0,10.0,0.0,0.0,98657.67917499994,1329.8500000000001,-0.07499999999993179,99987.52917499995,0.0
2019-01-02 09:45:00,0.0,10.0,0.0,0.0,98657.67917499994,1329.3000000000002,-0.5500000000000682,99986.97917499994,0.0
2019-01-02 09:46:00,0.0,10.0,0.0,0.0,98657.67917499994,1328.8249999999998,-0.4750000000001364,99986.50417499994,0.0
2019-01-02 09:47:00,0.0,10.0,0.0,0.0,98657.67917499992,1328.85,0.024999999999977263,99986.52917499993,0.0
2019-01-02 09:48:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.825,-1.0249999999999204,99985.50417499994,0.0
2019-01-02 09:49:00,0.0,10.0,0.0,0.0,98657.67917499994,1326.3249999999998,-1.5000000000000568,99984.00417499994,0.0
2019-01-02 09:50:00,0.0,10.0,0.0,0.0,98657.67917499994,1325.8000000000002,-0.5249999999998067,99983.47917499994,0.0
2019-01-02 09:51:00,0.0,10.0,0.0,0.0,98657.67917499994,1326.75,0.9499999999999886,99984.42917499994,0.0
2019-01-02 09:52:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.7,0.9499999999999886,99985.37917499994,0.0
2019-01-02 09:53:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.9499999999998,0.24999999999977263,99985.62917499994,0.0
2019-01-02 09:54:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.875,-0.07499999999993179,99985.55417499994,0.0
2019-01-02 09:55:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.8,-0.07499999999993179,99985.47917499994,0.0
2019-01-02 09:56:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.75,-0.049999999999954525,99985.42917499994,0.0
2019-01-02 09:57:00,0.0,10.0,0.0,0.0,98657.67917499994,1327.7250000000001,-0.024999999999977263,99985.40417499995,0.0
2019-01-02 09:58:00,0.0,10.0,0.0,0.0,98657.67917499994,1326.925,-0.8000000000001251,99984.60417499994,0.0
2019-01-02 09:59:00,0.0,10.0,0.0,0.0,98657.67917499994,1325.925,-0.9999999999999432,99983.60417499994,0.0
2019-01-02 10:00:00,0.0,10.0,0.0,0.0,98657.67917499995,1323.275,-2.6499999999998636,99980.95417499995,0.0
2019-01-02 10:01:00,0.0,10.0,0.0,0.0,98657.67917499995,1320.5,-2.775000000000034,99978.17917499995,0.0
2019-01-02 10:02:00,0.0,10.0,0.0,0.0,98657.67917499995,1320.625,0.12499999999988631,99978.30417499995,0.0
2019-01-02 10:03:00,0.0,10.0,0.0,0.0,98657.67917499995,1319.15,-1.4749999999997954,99976.82917499995,0.0
2019-01-02 10:04:00,0.0,10.0,0.0,0.0,98657.67917499995,1320.0250000000003,0.8750000000000568,99977.70417499995,0.0
2019-01-02 10:05:00,0.0,10.0,0.0,0.0,98657.67917499994,1321.1000000000001,1.074999999999875,99978.77917499995,0.0
2019-01-02 10:06:00,0.0,10.0,0.0,0.0,98657.67917499995,1320.1499999999999,-0.9500000000002728,99977.82917499995,0.0
2019-01-02 10:07:00,0.0,10.0,0.0,0.0,98657.67917499995,1319.575,-0.5749999999997613,99977.25417499995,0.0
2019-01-02 10:08:00,0.0,10.0,0.0,0.0,98657.67917499995,1321.0249999999999,1.449999999999818,99978.70417499995,0.0
2019-01-02 10:09:00,0.0,10.0,0.0,0.0,98657.67917499994,1320.1749999999997,-0.8500000000000796,99977.85417499994,0.0
2019-01-02 10:10:00,0.0,10.0,0.0,0.0,98657.67917499994,1318.95,-1.2249999999997385,99976.62917499994,0.0
2019-01-02 10:11:00,0.0,10.0,0.0,0.0,98657.67917499994,1318.25,-0.700000000000216,99975.92917499994,0.0
2019-01-02 10:12:00,0.0,10.0,0.0,0.0,98657.67917499994,1318.55,0.30000000000001137,99976.22917499994,0.0
2019-01-02 10:13:00,0.0,10.0,0.0,0.0,98657.67917499994,1317.125,-1.4249999999998408,99974.80417499994,0.0
2019-01-02 10:14:00,0.0,10.0,0.0,0.0,98657.67917499994,1315.8000000000002,-1.3249999999999318,99973.47917499994,0.0
2019-01-02 10:15:00,0.0,10.0,0.0,0.0,98657.67917499994,1315.6,-0.20000000000010232,99973.27917499995,0.0
2019-01-02 10:16:00,0.0,10.0,0.0,0.0,98657.67917499994,1315.375,-0.22500000000007958,99973.05417499994,0.0
2019-01-02 10:17:00,0.0,10.0,0.0,0.0,98657.67917499994,1319.275,3.900000000000148,99976.95417499993,0.0
2019-01-02 10:18:00,0.0,10.0,0.0,0.0,98657.67917499994,1321.65,2.3750000000001137,99979.32917499993,0.0
2019-01-02 10:19:00,0.0,10.0,0.0,0.0,98657.67917499992,1320.3,-1.3500000000001933,99977.97917499993,0.0
2019-01-02 10:20:00,0.0,10.0,0.0,0.0,98657.67917499992,1320.925,0.625,99978.60417499993,0.0
2019-01-02 10:21:00,0.0,10.0,0.0,0.0,98657.67917499992,1321.55,0.625,99979.22917499993,0.0
2019-01-02 10:22:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.3500000000001,0.8000000000001251,99980.02917499993,0.0
2019-01-02 10:23:00,0.0,10.0,0.0,0.0,98657.67917499994,1323.325,0.9749999999999659,99981.00417499994,0.0
2019-01-02 10:24:00,0.0,10.0,0.0,0.0,98657.67917499992,1323.8500000000001,0.525000000000091,99981.52917499993,0.0
2019-01-02 10:25:00,0.0,10.0,0.0,0.0,98657.67917499992,1323.0,-0.8500000000000796,99980.67917499992,0.0
2019-01-02 10:26:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.15,-0.8500000000000796,99979.82917499992,0.0
2019-01-02 10:27:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.4,0.25000000000005684,99980.07917499992,0.0
2019-01-02 10:28:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.75,0.3499999999999659,99980.42917499992,0.0
2019-01-02 10:29:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.475,-0.2750000000000341,99980.15417499993,0.0
2019-01-02 10:30:00,0.0,10.0,0.0,0.0,98657.67917499992,1321.75,-0.724999999999909,99979.42917499992,0.0
2019-01-02 10:31:00,0.0,10.0,0.0,0.0,98657.67917499992,1321.4249999999997,-0.32500000000027285,99979.10417499993,0.0
2019-01-02 10:32:00,0.0,10.0,0.0,0.0,98657.67917499992,1321.375,-0.049999999999954525,99979.05417499992,0.0
2019-01-02 10:33:00,0.0,10.0,0.0,0.0,98657.67917499992,1320.1999999999998,-1.1750000000000682,99977.87917499992,0.0
2019-01-02 10:34:00,0.0,10.0,0.0,0.0,98657.67917499992,1316.625,-3.574999999999875,99974.30417499992,0.0
2019-01-02 10:35:00,0.0,10.0,0.0,0.0,98657.67917499992,1313.6499999999999,-2.9750000000001364,99971.32917499992,0.0
2019-01-02 10:36:00,0.0,10.0,0.0,0.0,98657.67917499992,1315.25,1.6000000000002501,99972.92917499992,0.0
2019-01-02 10:37:00,0.0,10.0,0.0,0.0,98657.67917499992,1314.475,-0.7750000000001478,99972.15417499993,0.0
2019-01-02 10:38:00,0.0,10.0,0.0,0.0,98657.67917499994,1314.8250000000003,0.3500000000002501,99972.50417499994,0.0
2019-01-02 10:39:00,0.0,10.0,0.0,0.0,98657.67917499994,1318.5249999999999,3.6999999999997613,99976.20417499993,0.0
2019-01-02 10:40:00,0.0,10.0,0.0,0.0,98657.67917499992,1318.9750000000001,0.45000000000015916,99976.65417499993,0.0
2019-01-02 10:41:00,0.0,10.0,0.0,0.0,98657.67917499992,1318.2250000000001,-0.7499999999998863,99975.90417499993,0.0
2019-01-02 10:42:00,0.0,10.0,0.0,0.0,98657.67917499994,1318.1999999999998,-0.02500000000026148,99975.87917499994,0.0
2019-01-02 10:43:00,0.0,10.0,0.0,0.0,98657.67917499994,1319.0250000000003,0.8250000000003865,99976.70417499993,0.0
2019-01-02 10:44:00,0.0,10.0,0.0,0.0,98657.67917499992,1317.0499999999997,-1.9750000000004775,99974.72917499993,0.0
2019-01-02 10:45:00,0.0,10.0,0.0,0.0,98657.67917499994,1315.9,-1.1499999999998067,99973.57917499993,0.0
2019-01-02 10:46:00,0.0,10.0,0.0,0.0,98657.67917499994,1317.3250000000003,1.425000000000125,99975.00417499994,0.0
2019-01-02 10:47:00,0.0,10.0,0.0,0.0,98657.67917499994,1317.4250000000002,0.09999999999990905,99975.10417499994,0.0
2019-01-02 10:48:00,0.0,10.0,0.0,0.0,98657.67917499994,1317.1,-0.32500000000027285,99974.77917499995,0.0
2019-01-02 10:49:00,0.0,10.0,0.0,0.0,98657.67917499994,1316.25,-0.8499999999997954,99973.92917499994,0.0
2019-01-02 10:50:00,0.0,10.0,0.0,0.0,98657.67917499994,1315.7749999999999,-0.4750000000001364,99973.45417499993,0.0
2019-01-02 10:51:00,0.0,10.0,0.0,0.0,98657.67917499994,1317.15,1.3750000000001705,99974.82917499993,0.0
2019-01-02 10:52:00,0.0,10.0,0.0,0.0,98657.67917499992,1318.8,1.6499999999999204,99976.47917499993,0.0
2019-01-02 10:53:00,0.0,10.0,0.0,0.0,98657.67917499992,1319.5500000000002,0.7500000000001705,99977.22917499993,0.0
2019-01-02 10:54:00,0.0,10.0,0.0,0.0,98657.67917499992,1319.675,0.12499999999988631,99977.35417499993,0.0
2019-01-02 10:55:00,0.0,10.0,0.0,0.0,98657.67917499992,1320.4500000000003,0.7750000000001478,99978.12917499992,0.0
2019-01-02 10:56:00,0.0,10.0,0.0,0.0,98657.67917499992,1319.875,-0.5750000000000455,99977.55417499992,0.0
2019-01-02 10:57:00,0.0,10.0,0.0,0.0,98657.67917499992,1319.575,-0.30000000000001137,99977.25417499992,0.0
2019-01-02 10:58:00,0.0,10.0,0.0,0.0,98657.67917499991,1319.35,-0.22500000000007958,99977.02917499992,0.0
2019-01-02 10:59:00,0.0,10.0,0.0,0.0,98657.67917499992,1319.8249999999998,0.4749999999998522,99977.50417499992,0.0
2019-01-02 11:00:00,0.0,10.0,0.0,0.0,98657.67917499992,1322.55,2.7250000000000796,99980.22917499993,0.0
2019-01-02 11:01:00,0.0,10.0,0.0,0.0,98657.67917499992,1323.375,0.8250000000001023,99981.05417499992,0.0
2019-01-02 11:02:00,0.0,10.0,0.0,0.0,98657.67917499992,1324.3249999999998,0.9499999999997044,99982.00417499992,0.0
2019-01-02 11:03:00,0.0,10.0,0.0,0.0,98657.67917499992,1326.375,2.050000000000125,99984.05417499992,0.0
2019-01-02 11:04:00,0.0,10.0,0.0,0.0,98657.67917499992,1328.0,1.6250000000002274,99985.67917499992,0.0
2019-01-02 11:05:00,0.0,10.0,0.0,0.0,98657.67917499992,1326.875,-1.1250000000001137,99984.55417499992,0.0
2019-01-02 11:06:00,0.0,10.0,0.0,0.0,98657.67917499992,1327.4,0.525000000000091,99985.07917499992,0.0
2019-01-02 11:07:00,0.0,10.0,0.0,0.0,98657.67917499992,1328.5,1.0999999999998522,99986.17917499992,0.0
2019-01-02 11:08:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.15,0.6500000000002615,99986.82917499992,0.0
2019-01-02 11:09:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.5249999999999,0.37499999999965894,99987.20417499992,0.0
2019-01-02 11:10:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.375,-0.14999999999986358,99987.05417499992,0.0
2019-01-02 11:11:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.7,0.32499999999998863,99987.37917499992,0.0
2019-01-02 11:12:00,0.0,10.0,0.0,0.0,98657.67917499992,1330.525,0.8250000000001023,99988.20417499992,0.0
2019-01-02 11:13:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.3,0.7749999999998636,99988.97917499991,0.0
2019-01-02 11:14:00,0.0,10.0,0.0,0.0,98657.67917499992,1332.0249999999999,0.724999999999909,99989.70417499992,0.0
2019-01-02 11:15:00,0.0,10.0,0.0,0.0,98657.67917499992,1332.25,0.22500000000007958,99989.92917499992,0.0
2019-01-02 11:16:00,0.0,10.0,0.0,0.0,98657.67917499992,1331.55,-0.6999999999999318,99989.22917499993,0.0
2019-01-02 11:17:00,0.0,10.0,0.0,0.0,98657.67917499992,1329.625,-1.9249999999999545,99987.30417499992,0.0
2019-01-02 11:18:00,0.0,10.0,0.0,0.0,98657.67917499992,1327.6999999999998,-1.9250000000002387,99985.37917499992,0.0
2019-01-02 11:19:00,0.0,10.0,0.0,0.0,98657.67917499992,1327.0,-0.6999999999999318,99984.67917499992,0.0
2019-01-02 11:20:00,0.0,10.0,0.0,0.0,98657.67917499992,1330.05,3.050000000000068,99987.72917499993,0.0
2019-01-02 11:21:00,0.0,10.0,0.0,0.0,98657.67917499992,1332.9250000000002,2.8750000000002274,99990.60417499993,0.0
2019-01-02 11:22:00,0.0,10.0,0.0,0.0,98657.67917499992,1333.95,1.0249999999999204,99991.62917499992,0.0
2019-01-02 11:23:00,0.0,10.0,0.0,0.0,98657.67917499992,1333.375,-0.5750000000000455,99991.05417499992,0.0
2019-01-02 11:24:00,0.0,10.0,0.0,0.0,98657.67917499992,1331.575,-1.8000000000000682,99989.25417499992,0.0
2019-01-02 11:25:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.7250000000001,0.1500000000001478,99989.40417499992,0.0
2019-01-02 11:26:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.6749999999997,0.9499999999997044,99990.35417499991,0.0
2019-01-02 11:27:00,0.0,10.0,0.0,0.0,98657.67917499992,1333.025,0.3500000000002501,99990.70417499992,0.0
2019-01-02 11:28:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.725,-0.3000000000002956,99990.40417499992,0.0
2019-01-02 11:29:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.6,-1.1249999999998295,99989.27917499992,0.0
2019-01-02 11:30:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.875,0.2750000000000341,99989.55417499991,0.0
2019-01-02 11:31:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.2749999999999,0.3999999999999204,99989.9541749999,0.0
2019-01-02 11:32:00,0.0,10.0,0.0,0.0,98657.67917499991,1331.9,-0.37499999999994316,99989.5791749999,0.0
2019-01-02 11:33:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.5,0.6000000000000227,99990.17917499991,0.0
2019-01-02 11:34:00,0.0,10.0,0.0,0.0,98657.67917499991,1333.125,0.625,99990.80417499991,0.0
2019-01-02 11:35:00,0.0,10.0,0.0,0.0,98657.67917499991,1332.825,-0.30000000000001137,99990.5041749999,0.0
2019-01-02 11:36:00,0.0,10.0,0.0,0.0,98657.6791749999,1332.85,0.024999999999977263,99990.5291749999,0.0
2019-01-02 11:37:00,0.0,10.0,0.0,0.0,98657.6791749999,1333.6750000000002,0.8250000000001023,99991.3541749999,0.0
2019-01-02 11:38:00,0.0,10.0,0.0,0.0,98657.6791749999,1333.75,0.07499999999993179,99991.4291749999,0.0
2019-01-02 11:39:00,0.0,10.0,0.0,0.0,98657.6791749999,1335.9500000000003,2.200000000000273,99993.62917499989,0.0
2019-01-02 11:40:00,0.0,10.0,0.0,0.0,98657.6791749999,1339.95,3.9999999999997726,99997.62917499989,0.0
2019-01-02 11:41:00,0.0,10.0,0.0,0.0,98657.67917499988,1340.3500000000004,0.40000000000020464,99998.02917499989,0.0
2019-01-02 11:42:00,0.0,10.0,0.0,0.0,98657.6791749999,1341.2,0.8499999999997954,99998.87917499989,0.0
2019-01-02 11:43:00,0.0,10.0,0.0,0.0,98657.67917499988,1345.1,3.8999999999998636,100002.77917499989,0.0
2019-01-02 11:44:00,0.0,10.0,0.0,0.0,98657.6791749999,1345.3999999999999,0.30000000000001137,100003.07917499989,0.0
2019-01-02 11:45:00,0.0,10.0,0.0,0.0,98657.6791749999,1347.7750000000003,2.375000000000398,100005.45417499989,0.0
2019-01-02 11:46:00,0.0,10.0,0.0,0.0,98657.67917499988,1348.4249999999997,0.6499999999994088,100006.10417499988,0.0
2019-01-02 11:47:00,0.0,10.0,0.0,0.0,98657.67917499988,1346.3,-2.1249999999997726,100003.97917499988,0.0
2019-01-02 11:48:00,0.0,10.0,0.0,0.0,98657.67917499988,1344.9250000000002,-1.3749999999998863,100002.60417499988,0.0
2019-01-02 11:49:00,0.0,10.0,0.0,0.0,98657.6791749999,1343.775,-1.150000000000091,100001.45417499989,0.0
2019-01-02 11:50:00,0.0,10.0,0.0,0.0,98657.6791749999,1342.45,-1.3249999999999318,100000.12917499989,0.0
2019-01-02 11:51:00,0.0,10.0,0.0,0.0,98657.6791749999,1345.525,3.0750000000000455,100003.20417499989,0.0
2019-01-02 11:52:00,0.0,10.0,0.0,0.0,98657.6791749999,1347.5,1.974999999999909,100005.1791749999,0.0
2019-01-02 11:53:00,0.0,10.0,0.0,0.0,98657.6791749999,1350.05,2.5499999999999545,100007.7291749999,0.0
2019-01-02 11:54:00,0.0,10.0,0.0,0.0,98657.6791749999,1352.925,2.874999999999943,100010.6041749999,0.0
2019-01-02 11:55:00,0.0,10.0,0.0,0.0,98657.6791749999,1352.9250000000002,2.8421709430404007e-13,100010.6041749999,0.0
2019-01-02 11:56:00,0.0,10.0,0.0,0.0,98657.6791749999,1351.9500000000003,-0.9749999999999659,100009.62917499989,0.0
2019-01-02 11:57:00,0.0,10.0,0.0,0.0,98657.6791749999,1354.1750000000002,2.224999999999966,100011.8541749999,0.0
2019-01-02 11:58:00,0.0,10.0,0.0,0.0,98657.6791749999,1354.075,-0.10000000000019327,100011.75417499989,0.0
2019-01-02 11:59:00,0.0,10.0,0.0,0.0,98657.6791749999,1353.425,-0.6499999999999773,100011.1041749999,0.0
2019-01-02 12:00:00,0.0,10.0,0.0,0.0,98657.6791749999,1353.75,0.32499999999998863,100011.4291749999,0.0
2019-01-02 12:01:00,0.0,10.0,0.0,0.0,98657.6791749999,1358.55,4.799999999999898,100016.2291749999,0.0
2019-01-02 12:02:00,0.0,10.0,0.0,0.0,98657.67917499991,1369.1499999999999,10.600000000000023,100026.8291749999,0.0
2019-01-02 12:03:00,0.0,10.0,0.0,0.0,98657.67917499991,1372.2749999999999,3.125,100029.9541749999,0.0
2019-01-02 12:04:00,0.0,10.0,0.0,0.0,98657.6791749999,1370.725,-1.5500000000000114,100028.4041749999,0.0
2019-01-02 12:05:00,0.0,10.0,0.0,0.0,98657.6791749999,1372.6,1.875,100030.2791749999,0.0
2019-01-02 12:06:00,0.0,10.0,0.0,0.0,98657.67917499991,1372.4,-0.1999999999998181,100030.0791749999,0.0
2019-01-02 12:07:00,0.0,10.0,0.0,0.0,98657.67917499991,1368.4,-4.000000000000057,100026.0791749999,0.0
2019-01-02 12:08:00,0.0,10.0,0.0,0.0,98657.6791749999,1366.675,-1.7250000000001364,100024.3541749999,0.0
2019-01-02 12:09:00,0.0,10.0,0.0,0.0,98657.6791749999,1368.0,1.325000000000216,100025.6791749999,0.0
2019-01-02 12:10:00,0.0,10.0,0.0,0.0,98657.6791749999,1372.85,4.849999999999852,100030.5291749999,0.0
2019-01-02 12:11:00,0.0,10.0,0.0,0.0,98657.67917499991,1383.325,10.475000000000136,100041.0041749999,0.0
2019-01-02 12:12:00,0.0,10.0,0.0,0.0,98657.67917499991,1388.65,5.324999999999989,100046.3291749999,0.0
2019-01-02 12:13:00,0.0,10.0,0.0,0.0,98657.67917499991,1385.75,-2.9000000000002046,100043.42917499991,0.0
2019-01-02 12:14:00,0.0,10.0,0.0,0.0,98657.67917499991,1384.35,-1.3999999999998636,100042.02917499992,0.0
2019-01-02 12:15:00,0.0,10.0,0.0,0.0,98657.67917499992,1386.6499999999999,2.2999999999998977,100044.32917499992,0.0
2019-01-02 12:16:00,0.0,10.0,0.0,0.0,98657.67917499991,1391.475,4.824999999999875,100049.15417499992,0.0
2019-01-02 12:17:00,0.0,10.0,0.0,0.0,98657.67917499992,1392.15,0.6750000000002387,100049.82917499992,0.0
2019-01-02 12:18:00,0.0,10.0,0.0,0.0,98657.67917499992,1386.9,-5.250000000000057,100044.57917499992,0.0
2019-01-02 12:19:00,0.0,10.0,0.0,0.0,98657.67917499991,1384.8500000000001,-2.049999999999841,100042.52917499992,0.0
2019-01-02 12:20:00,0.0,10.0,0.0,0.0,98657.67917499991,1389.0499999999997,4.199999999999591,100046.72917499991,0.0
2019-01-02 12:21:00,0.0,10.0,0.0,0.0,98657.67917499991,1389.4499999999998,0.40000000000020464,100047.1291749999,0.0
2019-01-02 12:22:00,0.0,10.0,0.0,0.0,98657.67917499991,1387.0249999999999,-2.425000000000068,100044.7041749999,0.0
2019-01-02 12:23:00,0.0,10.0,0.0,0.0,98657.6791749999,1384.9250000000002,-2.0999999999997954,100042.6041749999,0.0
2019-01-02 12:24:00,0.0,10.0,0.0,0.0,98657.6791749999,1378.1,-6.8250000000000455,100035.7791749999,0.0
2019-01-02 12:25:00,0.0,10.0,0.0,0.0,98657.67917499991,1376.575,-1.525000000000034,100034.2541749999,0.0
2019-01-02 12:26:00,0.0,10.0,0.0,0.0,98657.67917499991,1373.25,-3.3250000000001023,100030.92917499991,0.0
2019-01-02 12:27:00,0.0,10.0,0.0,0.0,98657.67917499991,1372.5,-0.7499999999998863,100030.17917499991,0.0
2019-01-02 12:28:00,0.0,10.0,0.0,0.0,98657.67917499991,1373.5750000000003,1.0750000000001592,100031.2541749999,0.0
2019-01-02 12:29:00,0.0,10.0,0.0,0.0,98657.67917499991,1378.125,4.549999999999841,100035.80417499991,0.0
2019-01-02 12:30:00,0.0,10.0,0.0,0.0,98657.67917499991,1381.925,3.7999999999999545,100039.60417499991,0.0
2019-01-02 12:31:00,0.0,10.0,0.0,0.0,98657.67917499991,1377.8,-4.124999999999943,100035.47917499991,0.0
2019-01-02 12:32:00,0.0,10.0,0.0,0.0,98657.67917499991,1374.5499999999997,-3.2500000000001705,100032.22917499991,0.0
2019-01-02 12:33:00,0.0,10.0,0.0,0.0,98657.67917499991,1377.6250000000002,3.0750000000003297,100035.30417499991,0.0
2019-01-02 12:34:00,0.0,10.0,0.0,0.0,98657.67917499991,1379.5249999999999,1.899999999999693,100037.2041749999,0.0
2019-01-02 12:35:00,0.0,10.0,0.0,0.0,98657.6791749999,1379.225,-0.30000000000001137,100036.9041749999,0.0
2019-01-02 12:36:00,0.0,10.0,0.0,0.0,98657.67917499991,1377.025,-2.1999999999997044,100034.7041749999,0.0
