"","V1","V2","ID","Gender","Population","Geographic.origin","Geographic.area","region","distance","latitude","longtitude"
"HGDP00788",20.9902811355375,-60.6263777248398,"HGDP00788","M","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00513",-72.2226232087528,142.509883231561,"HGDP00513","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00525",-70.4172701948743,149.402832725681,"HGDP00525","M","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00537",-80.660659984198,145.867890766491,"HGDP00537","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01334",225.38280568092,-310.79377215892,"HGDP01334","F","She","China","China","East Asia",10817.81249,27,119
"HGDP01346",108.38569719427,-65.1455615821258,"HGDP01346","F","Naxi","China","China","East Asia",9131.367263,26,100
"HGDP00945",118.973461396772,-15.5644378197449,"HGDP00945","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00957",121.661222445083,-23.0141171912506,"HGDP00957","F","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00969",167.488496453873,37.8695359485241,"HGDP00969","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00758",310.788532762429,-48.4138647382751,"HGDP00758","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP01317",149.252588702962,-308.088811483264,"HGDP01317","M","Lahu","China","China","East Asia",9299.626366,22,100
"HGDP01328",155.112653632736,-288.394424305228,"HGDP01328","M","She","China","China","East Asia",10817.81249,27,119
"HGDP01340",107.079657548252,-41.3153975837268,"HGDP01340","M","Naxi","China","China","East Asia",9131.367263,26,100
"HGDP01352",106.69177528252,-37.8671522931546,"HGDP01352","M","Tu","China","China","East Asia",8868.138507,36,101
"HGDP00951",115.256017449697,-16.0770630282163,"HGDP00951","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00963",112.488880234332,-24.5672987868605,"HGDP00963","F","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00752",120.685406519257,-44.4445869823718,"HGDP00752","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00764",120.833887207586,-46.4268641450088,"HGDP00764","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00790",240.392670243394,-47.4858309420849,"HGDP00790","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00717",103.053277408633,-43.8080368135524,"HGDP00717","M","Cambodian","Cambodia","Southeast Asia","East Asia",10260.54741,12,105
"HGDP00547",9.51398953801045,-67.609409821015,"HGDP00547","M","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00655",33.3552863199068,-45.2711342299162,"HGDP00655","M","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00789",31.4201143758907,-239.48214124177,"HGDP00789","M","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00514",-72.1206432172019,142.587069992261,"HGDP00514","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00526",-72.1735588547363,143.239959879993,"HGDP00526","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00538",-79.8469793605847,154.598582000561,"HGDP00538","M","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01370",-74.5947949756964,382.880778379817,"HGDP01370","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01063",-100.950164659922,448.835632409096,"HGDP01063","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01075",-121.566332679666,408.214701175605,"HGDP01075","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01156",-88.5641485290687,166.279535849828,"HGDP01156","F","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01167",-84.3259759978507,151.841254620528,"HGDP01167","M","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00803",-66.6998494346788,160.52423877361,"HGDP00803","M","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01385",-55.5001415954207,148.414922553894,"HGDP01385","M","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00023",-56.3187869054337,100.48120431671,"HGDP00023","M","Brahui","Pakistan","Pakistan","Central/South Asia",5842.077841,30.5,66.5
"HGDP01318",107.011219521339,-50.3537870986312,"HGDP01318","M","Lahu","China","China","East Asia",9299.626366,22,100
"HGDP01329",146.390869514649,-307.545137994762,"HGDP01329","M","She","China","China","East Asia",10817.81249,27,119
"HGDP01341",107.04364847516,-49.8451789839398,"HGDP01341","M","Naxi","China","China","East Asia",9131.367263,26,100
"HGDP01353",104.758540448011,-31.951691373299,"HGDP01353","M","Tu","China","China","East Asia",8868.138507,36,101
"HGDP00952",112.752065725836,-11.9969367742039,"HGDP00952","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00964",105.942278526763,-16.4965776141323,"HGDP00964","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00753",113.384723737819,-48.9827174921449,"HGDP00753","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00765",131.334150697924,-78.0828836060044,"HGDP00765","F","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00791",118.470474140115,-46.8091023487197,"HGDP00791","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00718",99.9043793910732,-37.8395203665212,"HGDP00718","F","Cambodian","Cambodia","Southeast Asia","East Asia",10260.54741,12,105
"HGDP00548",41.4692140570923,-376.227758296333,"HGDP00548","M","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00656",37.923760713388,-71.3841681972606,"HGDP00656","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00823",32.8906896771039,-45.3564198058513,"HGDP00823","M","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00515",-72.7919753262355,147.051791078334,"HGDP00515","M","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00527",-69.6196730214884,142.691002312257,"HGDP00527","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00539",-79.877456569205,166.021373264253,"HGDP00539","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01388",-19.8084029510543,152.567371402341,"HGDP01388","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00880",-34.5981837066865,162.100942862529,"HGDP00880","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP00892",-28.0663955321737,169.392911527489,"HGDP00892","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP01048",480.375616070241,-10.0786392961398,"HGDP01048","F","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP01060",385.236326956409,-26.4621454346906,"HGDP01060","M","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP00864",405.489038212598,-18.6530225133703,"HGDP00864","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00876",297.525916293251,72.1278184013699,"HGDP00876","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00541",1.59550739045833,-69.6891241066,"HGDP00541","M","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00553",7.31212572285373,-73.7189831557395,"HGDP00553","M","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00661",39.9876903514734,-67.3910653338677,"HGDP00661","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00979",32.8847468760431,-61.7487037781158,"HGDP00979","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00520",-90.5625977731488,153.405547753935,"HGDP00520","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00532",-68.8632664169875,340.916224303997,"HGDP00532","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01321",118.597628487601,-208.243242031154,"HGDP01321","M","Lahu","China","China","East Asia",9299.626366,22,100
"HGDP01332",128.009288991677,-505.809425882798,"HGDP01332","M","She","China","China","East Asia",10817.81249,27,119
"HGDP01356",106.714137365378,-34.2959321598417,"HGDP01356","F","Tu","China","China","East Asia",8868.138507,36,101
"HGDP00955",100.987058732442,-22.2731283173722,"HGDP00955","F","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00967",111.360797528488,-17.248565267925,"HGDP00967","F","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00756",115.575012142084,-45.8542301979641,"HGDP00756","F","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP01366",-77.9744777532125,382.739259292164,"HGDP01366","F","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01377",-90.2727304192317,406.683158475379,"HGDP01377","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP00672",-84.7325364048865,669.030595569096,"HGDP00672","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01071",-124.989355514668,174.052823779526,"HGDP01071","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01152",-95.7188840859618,163.95319416581,"HGDP01152","M","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01162",-103.643124642833,179.847699846449,"HGDP01162","M","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00799",-71.9541035965742,155.121278687563,"HGDP00799","F","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01381",-41.6691373726925,141.845260460058,"HGDP01381","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00708",364.858715338612,-50.4050183927956,"HGDP00708","F","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP00998",452.394416018554,-41.8613357208896,"HGDP00998","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01011",344.941591169003,-50.0170480692618,"HGDP01011","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00833",499.264262247209,-60.9982330116592,"HGDP00833","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00846",391.066700463078,-65.2061613254903,"HGDP00846","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP01010",450.586970305327,-42.4666279850894,"HGDP01010","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00832",469.316849266347,-55.0670425772981,"HGDP00832","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00845",496.825955720929,-43.8777298015989,"HGDP00845","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP01320",107.006305058974,-44.2012889861481,"HGDP01320","M","Lahu","China","China","East Asia",9299.626366,22,100
"HGDP01331",310.614577165725,-74.579471605552,"HGDP01331","M","She","China","China","East Asia",10817.81249,27,119
"HGDP01343",108.645611903372,-44.9778036868225,"HGDP01343","M","Naxi","China","China","East Asia",9131.367263,26,100
"HGDP01355",106.161500807728,-44.3077760695252,"HGDP01355","F","Tu","China","China","East Asia",8868.138507,36,101
"HGDP00954",101.173658716988,-21.6894167594402,"HGDP00954","M","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00966",127.055070494391,5.63778497384878,"HGDP00966","F","Yakut","Siberia","Russia","East Asia",9919.809481,63,129.5
"HGDP00755",299.141422353457,-61.0068510907119,"HGDP00755","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00767",397.231422038567,-53.8575794804543,"HGDP00767","M","Japanese","Japan","Japan","East Asia",11762.10792,38,138
"HGDP00720",99.9851489071046,-35.2704893998027,"HGDP00720","M","Cambodian","Cambodia","Southeast Asia","East Asia",10260.54741,12,105
"HGDP00550",13.5225161168055,-59.9300215424964,"HGDP00550","F","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00658",56.1358142676211,-71.5276470889881,"HGDP00658","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00825",64.1006608375901,-63.493603474306,"HGDP00825","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00517",-79.3282261885238,145.260995170155,"HGDP00517","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00529",-77.1079844108067,153.384359606336,"HGDP00529","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01358",-80.8195486553052,156.324294677432,"HGDP01358","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP00709",1452.17028200747,-25.4521804658419,"HGDP00709","M","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP00999",528.199965550693,-45.6435278253896,"HGDP00999","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01012",508.261559600819,-44.981095828664,"HGDP01012","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00834",409.554649773551,-55.2209791931066,"HGDP00834","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00847",493.525810221195,-69.3017487493908,"HGDP00847","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00666",-105.499533939616,422.665503220491,"HGDP00666","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01065",-114.42521861469,382.209989327487,"HGDP01065","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01077",-111.557507509056,402.511277860122,"HGDP01077","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP00711",98.9538594036587,-38.4177998447686,"HGDP00711","M","Cambodian","Cambodia","Southeast Asia","East Asia",10260.54741,12,105
"HGDP00540",18.6708448284177,-328.024320018913,"HGDP00540","M","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00552",10.1703674340596,-318.006884101299,"HGDP00552","F","Papuan","New Guinea","New Guinea","Oceania",14843.12266,-4,143
"HGDP00978",36.3747901556741,-60.3470773132608,"HGDP00978","F","NAN Melanesian","Bougainville","Southern Europe","Oceania",16168.51405,-6,155
"HGDP00519",-72.3849851855513,143.310783332636,"HGDP00519","M","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP00531",-87.5372935061368,351.55878954693,"HGDP00531","F","French","France","Southern Europe","Europe",5857.478333,46,2
"HGDP01360",-74.9814836121369,372.746867429046,"HGDP01360","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01367",-79.1302639891015,170.61276053591,"HGDP01367","F","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01378",-87.9427596459094,412.808122174582,"HGDP01378","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP00673",-124.121505191661,174.084915568351,"HGDP00673","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01072",-101.259739654934,387.415599064087,"HGDP01072","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01153",-84.8525303145501,153.778978380339,"HGDP01153","M","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01163",-89.8774783798139,156.03599597507,"HGDP01163","M","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00800",-64.878682494895,311.043620636067,"HGDP00800","F","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01382",-69.4437206467102,142.627074697471,"HGDP01382","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00710",1614.77775634162,-12.9668037143598,"HGDP00710","M","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP01000",328.928221038032,-47.7731494005518,"HGDP01000","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01013",445.019857161824,-50.5262342921159,"HGDP01013","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00835",439.529857580659,-49.7390922191215,"HGDP00835","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00848",460.62477233489,-51.757168138636,"HGDP00848","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP01171",-79.9055278046908,167.461068427739,"HGDP01171","F","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01169",-87.782488710541,160.003397923113,"HGDP01169","F","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00805",-61.6297682901657,150.887568014041,"HGDP00805","F","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01368",-80.3254819833159,409.30938066097,"HGDP01368","F","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01379",-79.929166594366,454.32089663581,"HGDP01379","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP00674",-109.311735937268,287.474726262591,"HGDP00674","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01073",-123.739128697495,203.429311475406,"HGDP01073","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01154",-79.5856215487331,151.813341029852,"HGDP01154","M","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01164",-97.2657287923524,177.639753106351,"HGDP01164","M","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00801",-68.6066244500877,149.677586062291,"HGDP00801","F","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01383",-68.544058815557,140.255015052948,"HGDP01383","M","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP01387",-69.1332405124996,140.207434024593,"HGDP01387","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00879",-18.5344574060008,233.858570295167,"HGDP00879","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP00891",-14.582836183413,164.089373004572,"HGDP00891","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP00903",-25.4394552778516,236.215460719691,"HGDP00903","F","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP01047",370.209467919617,-37.2729208950622,"HGDP01047","M","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP01059",436.744073898276,-20.5504089223042,"HGDP01059","M","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP00863",944.500802549974,-10.632894180428,"HGDP00863","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00875",332.531769264676,-22.5542520291862,"HGDP00875","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00792",502.702202784319,-36.2006004316888,"HGDP00792","M","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP01001",471.082638005574,-38.7739713226905,"HGDP01001","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01014",1496.26902823719,-15.6293211872154,"HGDP01014","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00837",883.543472329755,-13.9093694921375,"HGDP00837","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00849",489.642118401096,-44.1958616460289,"HGDP00849","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP01232",106.35669910244,-40.7890296752465,"HGDP01232","F","Mongola","China","China","East Asia",9408.954066,45,111
"HGDP01244",109.83531147613,-39.5969959039185,"HGDP01244","M","Xibo","China","China","East Asia",7110.284347,43.5,81.5
"HGDP01300",122.379944095448,78.0510808359389,"HGDP01300","M","Uygur","China","China","Central/South Asia",7071.966822,44,81
"HGDP01405",-227.032796408246,-204.990516808247,"HGDP01405","M","Bantu","Kenya","Central Africa","Africa",2730.422,-3,37
"HGDP01419",-235.535007363394,-213.837431622202,"HGDP01419","M","Bantu","Kenya","Central Africa","Africa",2730.422,-3,37
"HGDP01033",-266.410357071762,-329.475933820975,"HGDP01033","M","Bantu","South Africa","South Africa","Africa",2730.422,-3,37
"HGDP01260",-443.578045659707,9.58192008365739,"HGDP01260","M","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP01272",-396.658594506603,47.4806746278501,"HGDP01272","M","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP00608",-408.001801916239,131.583629406995,"HGDP00608","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP00620",-340.750628938967,78.2590481666572,"HGDP00620","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP00632",-539.572319644379,72.6222077681132,"HGDP00632","F","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP01369",-86.3738825058757,316.017182185926,"HGDP01369","F","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01380",-93.091394309155,379.1829208126,"HGDP01380","F","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP01062",-145.152991272986,300.666097484477,"HGDP01062","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01074",-111.6501996356,419.265302521315,"HGDP01074","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01155",-90.3519889542023,157.261235783322,"HGDP01155","M","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01166",-94.7310344977829,156.595310041323,"HGDP01166","M","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00802",-62.3625664231752,174.229324550633,"HGDP00802","F","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01384",-34.5385018027413,145.730481945699,"HGDP01384","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00793",382.06525379782,-33.3184896671939,"HGDP00793","F","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP01003",520.231545720753,-43.1161167195443,"HGDP01003","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01015",431.487743400786,-42.1084988267649,"HGDP01015","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00838",488.925015754294,-54.2278038681623,"HGDP00838","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00850",436.276560299552,-50.2560747065687,"HGDP00850","F","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00890",-28.0874004512924,155.071376673802,"HGDP00890","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP00902",-35.6891960991584,150.910133352828,"HGDP00902","F","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP01046",516.500798995828,-36.4599636906542,"HGDP01046","F","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP01371",-73.6860072348479,161.974123056241,"HGDP01371","M","French Basque","France","Southern Europe","Europe",6012.260603,43,0
"HGDP00665",-107.809129704066,314.91656670922,"HGDP00665","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01064",-112.832778686116,158.938475287588,"HGDP01064","F","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01076",-117.717424263909,590.898343922631,"HGDP01076","M","Sardinian","Italy","Southern Europe","Europe",5305.809561,40,9
"HGDP01157",-85.326995831354,153.194972106507,"HGDP01157","F","North Italian","Italy (Bergamo)","Southern Europe","Europe",5249.040337,46,10
"HGDP01168",-86.0981158109262,153.03392212581,"HGDP01168","F","Tuscan","Italy","Southern Europe","Europe",5118.374166,43,11
"HGDP00804",-63.7045890303518,163.793052537363,"HGDP00804","M","Orcadian","Orkney Islands","Northern Europe","Europe",6636.685091,59,-3
"HGDP01386",-63.4128264525108,143.818716222426,"HGDP01386","F","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP01396",-43.3341542480076,141.511123414343,"HGDP01396","M","Adygei","Russia Caucasus","Russia","Europe",4155.030463,44,39
"HGDP00881",-26.2659316569035,146.411364109971,"HGDP00881","F","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP00893",-19.1414053798211,149.776751821049,"HGDP00893","M","Russian","Russia","Russia","Europe",6066.983867,61,40
"HGDP01037",463.471143566669,-19.8065703053574,"HGDP01037","M","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP01049",456.929433077479,-18.8401859857195,"HGDP01049","F","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP01061",471.284235733688,-24.8608696018262,"HGDP01061","M","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP00865",884.427577579373,-9.93392579542623,"HGDP00865","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00877",348.639728684253,13.1283315845275,"HGDP00877","M","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00827",370.813873938336,-45.2041422832525,"HGDP00827","F","Colombian","Colombia","South America","America",22857.10218,3,-68
"HGDP01004",396.871742146557,-50.1415239892655,"HGDP01004","M","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP01016",498.100375018547,-41.936211268672,"HGDP01016","F","Karitiana","Brazil","South America","America",24212.17729,-10,-63
"HGDP00839",503.58115710222,-57.6106305153325,"HGDP00839","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP00851",488.188629217307,-59.8481621365875,"HGDP00851","M","Surui","Brazil","South America","America",24367.92263,-11,-62
"HGDP01058",359.707549539295,-17.7392594934797,"HGDP01058","F","Pima","Mexico","Central America","America",18015.789,29,-108
"HGDP00862",429.386203482713,12.0691546853388,"HGDP00862","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP00874",390.982955614332,-27.2646246618257,"HGDP00874","F","Maya","Mexico","Central America","America",19825.71383,19,-91
"HGDP01417",-228.014767317881,-203.924146193451,"HGDP01417","M","Bantu","Kenya","Central Africa","Africa",2730.422,-3,37
"HGDP01030",-317.055591341419,-438.097280314741,"HGDP01030","M","Bantu","South Africa","South Africa","Africa",2730.422,-3,37
"HGDP01258",-416.838877901604,56.5748243009278,"HGDP01258","M","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP01270",-343.956490297016,-360.941031164263,"HGDP01270","F","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP01282",-364.87009996449,50.5932927826332,"HGDP01282","M","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP00618",-414.580669300307,144.248020309785,"HGDP00618","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP00630",-338.815912817164,134.014187687186,"HGDP00630","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP01406",-229.598975851291,-203.787988683171,"HGDP01406","M","Bantu","Kenya","Central Africa","Africa",2730.422,-3,37
"HGDP01028",-237.610408288617,-210.275103261612,"HGDP01028","M","Bantu","South Africa","South Africa","Africa",2730.422,-3,37
"HGDP01261",-420.971659359576,-241.97951736113,"HGDP01261","M","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP01273",-913.017129051869,41.9287676540272,"HGDP01273","F","Mozabite","Algeria (Mzab)","Northern Africa","Middle East",4418.170045,32,3
"HGDP00609",-238.14048079383,84.7649217931423,"HGDP00609","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP00621",-259.457699072578,-409.109285736496,"HGDP00621","M","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP00633",-251.787715549166,132.765619106242,"HGDP00633","F","Bedouin","Israel (Negev)","Israel","Middle East",2844.946131,31,35
"HGDP01322",106.050205513495,-46.1414978971443,"HGDP01322","M","Lahu","China","China","East Asia",9299.626366,22,100
"HGDP01333",280.904177552251,-51.8040838140689,"HGDP01333","M","She","China","China","East Asia",10817.81249,27,119
"HGDP01345",111.306549611062,-49.0573495726961,"HGDP01345","F","Naxi","China","China","East Asia",9131.367263,26,100
