,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
261,-1722.84253656536,163.729657477627,HGDP00728,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
262,-1198.63766010134,476.362254113245,HGDP00739,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
263,-1387.45429448337,-515.15581380264,HGDP00007,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
264,-1365.44934349215,-1151.7254228956,HGDP00031,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
265,-364.947637786592,-37.090296657268,HGDP00056,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
266,-731.983059740475,-579.177011147615,HGDP00078,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
267,-1309.08392214932,-43.7496931429159,HGDP00100,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
268,-949.936959646991,-1149.03287786228,HGDP00686,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
269,995.624779875268,149.009222903036,HGDP01093,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
270,-525.722899797526,-154.662262144457,HGDP00478,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
271,-1518.95053280769,-276.497940843638,HGDP00910,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
272,1452.12805821021,-1241.53909881186,HGDP00926,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
273,-304.683408718005,310.367690961233,HGDP00988,M,San ,Namidia,Central Africa,Africa,3872.417228,-21,20
274,1577.19163241135,150.259193039587,HGDP01035,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
275,-252.325347732595,634.275647879127,HGDP01262,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
276,-94.5064069197298,-469.62165939904,HGDP01274,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
277,-3590.44380974736,1433.90859805779,HGDP00610,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
278,-509.70978909817,-1134.00090934113,HGDP00622,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
279,-466.43914598956,-1046.9334331583,HGDP00568,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
280,-801.516731308597,-970.798717968402,HGDP00580,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
281,-509.216677497066,-1269.35150926221,HGDP00592,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
282,-512.34269020061,-1502.01165198813,HGDP00606,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
283,-1480.11069705234,671.159264857729,HGDP00699,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
284,-2383.60050954521,580.422640043655,HGDP00731,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
285,-1417.65513970327,-359.732455162932,HGDP00743,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
286,-1352.02992500076,-485.18010573208,HGDP00015,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
287,-801.22309817602,-301.892545945357,HGDP00039,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
288,-1383.99059609191,-659.499344980429,HGDP00062,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
289,-1222.85569300037,-489.724345970293,HGDP00086,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
290,-1684.97219654764,32.1965712281681,HGDP00105,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
