,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
HGDP01286,-182.353093194745,-170.076246705036,HGDP01286,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00931,-183.114073153711,-175.159421364627,HGDP00931,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00992,-190.980324019611,-190.548008426186,HGDP00992,M,San ,Namidia,Central Africa,Africa,3872.417228,-21,20
HGDP00941,-182.400943451363,-176.652463216199,HGDP00941,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP01414,-177.393044454403,-168.938719432235,HGDP01414,F,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP01036,-192.324880191516,-190.785325526376,HGDP01036,M,San ,Namidia,Central Africa,Africa,3872.417228,-21,20
HGDP01255,-85.51230143009,46.0997826608891,HGDP01255,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01267,-89.9307965812196,41.1047620741165,HGDP01267,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01279,-90.6172690320365,39.2686701648221,HGDP01279,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00615,-66.4824454483227,77.8720993798475,HGDP00615,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00627,-78.6616758968259,59.5724266677374,HGDP00627,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00638,-79.861550611457,61.4546002471626,HGDP00638,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00649,-68.9156516274218,87.4386773612799,HGDP00649,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00561,-60.1130854741339,93.2163525916451,HGDP00561,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00573,-62.1700466208875,94.1024976785876,HGDP00573,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00585,-59.0511292553606,100.184955687646,HGDP00585,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00599,-57.0294785320568,98.5327408186479,HGDP00599,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00679,-66.2191410545184,85.8859318101923,HGDP00679,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00691,-69.4423404087864,76.037371641265,HGDP00691,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00469,-197.752330527973,-196.644608349593,HGDP00469,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00455,-197.293560493738,-198.652481580602,HGDP00455,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP01087,-198.628173147455,-197.42325916425,HGDP01087,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00463,-197.901948041163,-201.367343480597,HGDP00463,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00904,-181.478534741233,-173.279345440797,HGDP00904,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00916,-178.35353770139,-163.700208808001,HGDP00916,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00920,-185.661268204013,-179.529146917659,HGDP00920,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00932,-183.578619209334,-177.251793665899,HGDP00932,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00942,-183.312177464379,-177.417800213912,HGDP00942,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP01415,-163.094867387676,-142.781646333554,HGDP01415,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP00993,-186.257966069516,-181.580027973788,HGDP00993,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
HGDP01256,-94.867546568542,37.1671463176007,HGDP01256,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01268,-92.9877342832568,39.0072376896774,HGDP01268,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01280,-93.1049076354742,43.5727796615317,HGDP01280,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00616,-69.4658158181396,85.7772420282845,HGDP00616,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00628,-67.3511256855698,75.0828108326272,HGDP00628,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00639,-70.8143979076957,75.6790170896418,HGDP00639,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00650,-69.1941152756261,83.9458222167863,HGDP00650,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00562,-60.8938443715131,95.3268330306919,HGDP00562,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00574,-61.0316269063266,97.383071001893,HGDP00574,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00586,-60.8691919995315,92.1501995473217,HGDP00586,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00600,-57.7215425289842,97.8525834406975,HGDP00600,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00680,-71.6429214663662,68.54767999062,HGDP00680,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00692,-79.6345067709664,48.4747019624385,HGDP00692,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00933,-184.615259463518,-177.821395872943,HGDP00933,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00470,-196.418726799436,-200.138755448849,HGDP00470,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00457,-198.877407664865,-201.544353777474,HGDP00457,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP01088,-199.218351023652,-201.748896516063,HGDP01088,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00467,-198.474954910445,-202.141230356751,HGDP00467,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00905,-181.093783862367,-169.761355333881,HGDP00905,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00917,-178.722773021693,-168.99969024742,HGDP00917,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00921,-184.872820720443,-177.467777860601,HGDP00921,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00943,-182.846348127902,-174.120845676852,HGDP00943,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP01416,-167.976954887032,-142.036698013581,HGDP01416,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP00994,-186.419704483784,-180.153129084748,HGDP00994,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
HGDP01257,-98.192410581478,30.4752237830896,HGDP01257,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01269,-91.4593338186504,38.076281465337,HGDP01269,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01281,-89.7669572122905,43.1867791843108,HGDP01281,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00617,-72.3346320526963,70.2829472476789,HGDP00617,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00629,-69.263669787108,69.4680918855545,HGDP00629,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00640,-77.5220677189793,58.1279350397591,HGDP00640,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00651,-70.8864961559763,81.2124724145525,HGDP00651,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00563,-63.4546936192083,92.353803226523,HGDP00563,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00575,-61.9921412834244,98.3003817147389,HGDP00575,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00587,-58.5758811505752,93.6847741669542,HGDP00587,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00601,-63.6165854284345,97.7772422634514,HGDP00601,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00681,-65.8752375846945,80.4626565457716,HGDP00681,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00693,-66.190977413693,82.7029935408576,HGDP00693,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00473,-197.349084527356,-200.762192528277,HGDP00473,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00459,-196.754001359378,-196.19179181384,HGDP00459,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP01090,-196.594424752819,-197.756002188598,HGDP01090,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00471,-199.093072284449,-204.321591844521,HGDP00471,F,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00907,-182.589409360026,-170.898119555028,HGDP00907,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00919,-181.699994666104,-172.375288241413,HGDP00919,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00923,-185.672421010692,-177.890484154292,HGDP00923,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00935,-185.299246511597,-176.190819891406,HGDP00935,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP01418,-179.406764193063,-168.566570292073,HGDP01418,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
HGDP01034,-184.798932675985,-176.849023668429,HGDP01034,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
HGDP01259,-90.4063584658028,34.8020457741843,HGDP01259,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01271,-138.325129559207,-69.185329559191,HGDP01271,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00607,-72.2543866634977,75.7615893631334,HGDP00607,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00619,-72.6681640478435,76.4138654764691,HGDP00619,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00631,-73.3971207412689,84.4057474867049,HGDP00631,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00642,-69.7755215713579,79.0247568823889,HGDP00642,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00653,-68.3223370126051,83.6189660567824,HGDP00653,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00565,-62.6349368334332,94.3797869046282,HGDP00565,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00577,-58.7856685761898,93.6465281722842,HGDP00577,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00603,-62.4878126628273,92.8782589706342,HGDP00603,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00683,-66.3228803527121,77.4114052626639,HGDP00683,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00695,-68.6802963872262,82.7838257612605,HGDP00695,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00472,-196.403194312079,-197.635797161088,HGDP00472,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00458,-195.916095326885,-198.64016294767,HGDP00458,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP01089,-198.447935983205,-200.283632688468,HGDP01089,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00468,-200.402373262012,-203.822280204946,HGDP00468,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00906,-179.767508264136,-169.048072007779,HGDP00906,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00918,-177.511819067147,-161.851066981281,HGDP00918,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00922,-187.513808110697,-178.958283116547,HGDP00922,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00934,-183.267323693411,-174.958423136132,HGDP00934,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00641,-72.9438367220802,82.5061750020933,HGDP00641,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00564,-63.4749391323485,98.4253771258652,HGDP00564,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00576,-65.7712761528406,83.9326979495361,HGDP00576,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00588,-62.146069896573,97.8302784094075,HGDP00588,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00602,-59.5645368647377,95.4900577253786,HGDP00602,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00682,-64.6134138606291,79.4542687630758,HGDP00682,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00694,-68.4032500175891,84.0777940722259,HGDP00694,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00725,-64.7676894983652,81.7847462151237,HGDP00725,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00736,-64.4311575203913,81.4646418409391,HGDP00736,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00001,-33.7602262315339,68.3073472688481,HGDP00001,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00025,-33.650767081589,74.5719339304039,HGDP00025,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00049,-36.4232281532865,70.0559877138038,HGDP00049,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00072,-34.5179701570706,70.8415257037314,HGDP00072,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00096,-32.4431601717004,67.9187111948883,HGDP00096,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00475,-197.296622992143,-198.450350508869,HGDP00475,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00460,-196.055183842994,-197.272422986617,HGDP00460,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP01091,-196.331564604428,-198.345885824613,HGDP01091,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00474,-198.177813703072,-200.229024190836,HGDP00474,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00908,-181.764927912057,-171.821630626934,HGDP00908,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP01199,-181.639600816001,-171.938622431814,HGDP01199,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00924,-184.408240745327,-174.842599928656,HGDP00924,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00936,-185.051175671445,-177.126362638669,HGDP00936,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00643,-69.6183001480204,85.5888804781961,HGDP00643,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00654,-62.8449195328647,80.8974845550069,HGDP00654,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00566,-60.5115432685615,90.0324001535,HGDP00566,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00578,-59.9858397527066,90.6537817797452,HGDP00578,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00590,-59.5107663906675,103.082029190068,HGDP00590,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00604,-59.3963675432024,98.3013619470124,HGDP00604,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00684,-66.8340109884618,80.6242458319983,HGDP00684,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00696,-68.0283200700623,82.0542090709711,HGDP00696,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00727,-67.6887651016598,82.6119567462853,HGDP00727,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00738,-75.5761369793927,58.9464810650345,HGDP00738,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00005,-31.4833094875276,70.7353981474083,HGDP00005,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00029,-50.344247586237,37.380614846908,HGDP00029,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00054,-34.7372170594815,79.0446899919288,HGDP00054,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00076,-47.3778642841629,52.5046314432528,HGDP00076,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00099,49.9043003706836,12.7816444410142,HGDP00099,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00113,41.7300625350671,16.8315312027483,HGDP00113,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00477,-199.715596882324,-201.976292049503,HGDP00477,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00980,-45.0829775844823,103.393534227404,HGDP00980,F,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00476,-197.919628770397,-203.262508537508,HGDP00476,F,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00909,-183.447634575871,-172.784419335887,HGDP00909,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP01200,-181.436308071023,-172.424583209673,HGDP01200,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00925,-184.531635006551,-178.315957478534,HGDP00925,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00644,-66.3480008592164,78.4500436055375,HGDP00644,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00701,-69.4859427740357,84.27713696608,HGDP00701,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00567,-63.6154906994878,96.9583785211611,HGDP00567,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00579,-58.6941510755084,94.7586071554967,HGDP00579,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00591,-59.0458262109562,95.8770637478889,HGDP00591,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00605,-58.8548930892435,100.402891233808,HGDP00605,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00685,-74.7341378525422,70.9016316586067,HGDP00685,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00560,-60.3418498665223,96.8486802407725,HGDP00560,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00728,-66.2374700909557,81.505559845097,HGDP00728,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00739,-70.0017870651634,71.3781806892286,HGDP00739,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00007,-35.394895172363,74.0460817862723,HGDP00007,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00031,-32.2990536159022,70.2065700837814,HGDP00031,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00056,-20.8123539932607,63.369251555283,HGDP00056,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00078,-41.0924996107237,66.5167881495414,HGDP00078,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00100,28.1077824957372,30.9837638008637,HGDP00100,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00686,-67.2361634088886,71.63298425507,HGDP00686,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP01093,-200.211056329952,-202.136429724876,HGDP01093,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
HGDP00478,-197.936242816194,-200.797781472621,HGDP00478,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
HGDP00910,-181.511306218873,-169.991053331006,HGDP00910,F,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
HGDP00926,-185.922697842216,-176.462362766312,HGDP00926,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
HGDP00988,-192.632828637839,-189.242792651458,HGDP00988,M,San ,Namidia,Central Africa,Africa,3872.417228,-21,20
HGDP01035,-185.853352138777,-176.243526864576,HGDP01035,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
HGDP01262,-90.026828675281,36.3180174796007,HGDP01262,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP01274,-98.5476044832482,21.1418645446897,HGDP01274,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
HGDP00610,-72.1931887724814,83.3003106262535,HGDP00610,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00622,-70.6076940654756,74.7896115102149,HGDP00622,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
HGDP00568,-59.6446053296869,97.3430619548805,HGDP00568,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00580,-59.6754323175946,92.403091297071,HGDP00580,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00592,-57.682172692814,96.3126901531185,HGDP00592,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00606,-61.9371192947216,92.9929526457605,HGDP00606,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
HGDP00699,-69.105106475171,79.3914674472732,HGDP00699,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00731,-70.8751540236246,68.2587193655232,HGDP00731,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00743,-66.6827495604102,74.4112810788123,HGDP00743,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00015,-37.5358957746845,74.2423065607022,HGDP00015,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00039,-31.7888790911013,59.1686034733902,HGDP00039,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00062,-37.8006576659017,71.1532629463726,HGDP00062,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00086,-34.1932238241103,75.6900602898398,HGDP00086,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00105,45.5225623471565,12.4837100553331,HGDP00105,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00700,-69.17281363357,74.2840206795366,HGDP00700,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00732,-69.4756798693016,84.7061076683972,HGDP00732,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00744,-76.8125121362367,59.4337856472214,HGDP00744,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00017,-34.242821075414,73.5409049955817,HGDP00017,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00041,-31.6085917010246,74.7842116664641,HGDP00041,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00064,-36.3834684192139,74.8633908448468,HGDP00064,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00088,-32.867402082924,72.0541235940713,HGDP00088,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00106,38.916652601713,19.8267413480231,HGDP00106,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00119,33.332195731339,24.9523098048418,HGDP00119,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
HGDP00131,-40.6667453836941,72.8518646704498,HGDP00131,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00146,-43.772594589846,74.8158348041213,HGDP00146,M,Makrani,Pakistan,Pakistan,Central/South Asia,5704.994418,26,64
HGDP00163,-30.0272318948982,50.7097701999875,HGDP00163,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00187,-18.9795715782515,60.913813574582,HGDP00187,M,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00210,-16.4719839062266,57.3372118305236,HGDP00210,F,Sindhi,Pakistan,Pakistan,Central/South Asia,6201.994706,25.5,69
HGDP00234,-15.3338802278465,65.5982998876558,HGDP00234,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00262,-21.4708966431482,67.0509655437856,HGDP00262,M,Pathan,Pakistan,Pakistan,Central/South Asia,6178.886689,33.5,70.5
HGDP00290,-20.1357825261084,70.6397636466755,HGDP00290,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00321,-23.2787241614393,71.2283913556774,HGDP00321,M,Kalash,Pakistan,Pakistan,Central/South Asia,6253.640204,36,71.5
HGDP00356,-5.02801331695556,53.4098380459218,HGDP00356,F,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00412,-3.32546815864893,52.5747841754971,HGDP00412,M,Burusho,Pakistan,Pakistan,Central/South Asia,6475.612264,36.5,74
HGDP00973,127.845306062124,-61.0348619595265,HGDP00973,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00777,122.484374427382,-55.1043474318325,HGDP00777,M,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00820,125.344811841909,-57.6072909839853,HGDP00820,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP01291,121.435070000615,-53.3762706236797,HGDP01291,F,Han,China,China,East Asia,10133.39558,32.3,114
HGDP00722,-65.6523353377531,78.0775558058355,HGDP00722,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00733,-66.2840913157748,82.4384350260944,HGDP00733,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00745,-63.5430705198497,77.567412889547,HGDP00745,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
HGDP00019,-29.4368965324659,68.3846656529021,HGDP00019,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00043,-39.5874350647685,66.3650619633283,HGDP00043,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
HGDP00066,-32.4270372247679,73.3419704774941,HGDP00066,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
