,V1,V2,ID,Gender,Population,Geographic.origin,Geographic.area,region,distance,latitude,longtitude
1,891.345289951501,-1516.67064541233,HGDP00448,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
2,890.491760633235,-1519.53681627086,HGDP00479,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
3,890.34805835045,-1517.87004377279,HGDP00985,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
4,889.584914181222,-1518.42787213299,HGDP01094,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
5,1492.54643520154,-1666.54573013513,HGDP00982,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
6,1083.52210545512,-1168.67705416435,HGDP00911,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
7,1090.73621775553,-1184.58173464354,HGDP01202,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
8,1082.79364750824,-1170.35344481527,HGDP00927,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
9,893.49860352377,-1516.11367962136,HGDP00461,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
10,901.054103691314,-1503.07692179579,HGDP00451,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
11,890.187214026636,-1519.38128605294,HGDP00986,M,Biaka Pygmies,Central African Republic,Central Africa,Africa,2384.859098,4,17
12,1494.03787157452,-1664.98942736936,HGDP00449,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
13,1492.98376462478,-1666.95968876477,HGDP00983,M,Mbuti Pygmies,Democratic Republic of Congo,Central Africa,Africa,1335.495772,1,29
14,1085.6761931234,-1173.66159391679,HGDP00912,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
15,1091.65052495275,-1181.50791879759,HGDP01283,M,Mandenka,Senegal,Central Africa,Africa,5469.912857,12,-12
16,1096.3966289797,-1203.41001641791,HGDP00928,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
17,1101.42109604645,-1202.94540473585,HGDP00937,M,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
18,1099.98583476774,-1203.74349638782,HGDP01408,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
19,1489.86313493411,-1662.15198182349,HGDP00991,M,San ,Namidia,Central Africa,Africa,3872.417228,-21,20
20,1100.64736962327,-1204.51677590844,HGDP01031,M,Bantu,South Africa,South Africa,Africa,2730.422,-3,37
21,1178.88580005469,13.6178043342773,HGDP01263,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
22,1180.22213539363,9.35360734647951,HGDP01275,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
23,585.802362827604,162.724351939237,HGDP00611,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
24,668.731204487199,797.380225458752,HGDP00623,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
25,581.166768296087,782.221462666293,HGDP00634,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
26,581.469768323554,783.871073788312,HGDP00645,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
27,763.913609759242,467.428104622548,HGDP00557,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
28,781.596229296375,478.602989085694,HGDP00569,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
29,585.747925416411,781.376028827606,HGDP00581,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
30,577.504258640967,339.24156229751,HGDP00594,M,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
31,746.94213008892,426.208080147999,HGDP00675,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
32,578.580733300794,783.143791908481,HGDP00687,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
33,760.096222627086,437.744457930764,HGDP00697,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
34,775.319563970037,453.955517692777,HGDP00729,M,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
35,767.408366846735,446.789677393763,HGDP00741,F,Palestinian,Israel (Central),Israel,Middle East,2887.253661,32,35
36,209.474822535092,240.562535889758,HGDP00011,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
37,222.474105510179,101.836584996037,HGDP00035,M,Brahui,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
38,-2.37307513188894,544.907368278555,HGDP00058,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
39,44.9995089619154,575.057319520859,HGDP00082,M,Balochi,Pakistan,Pakistan,Central/South Asia,5842.077841,30.5,66.5
40,-710.862141315069,-7.11215417919435,HGDP00103,M,Hazara,Pakistan,Pakistan,Central/South Asia,6132.580278,33.5,70
41,1099.47737902004,-1203.54027397285,HGDP00938,F,Yoruba,Nigeria,Central Africa,Africa,3629.688739,8,5
42,1102.6568873749,-1202.25786796507,HGDP01411,M,Bantu,Kenya,Central Africa,Africa,2730.422,-3,37
43,1181.38415097821,10.1060242152274,HGDP01264,M,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
44,1184.75680399745,8.45612004227275,HGDP01276,F,Mozabite,Algeria (Mzab),Northern Africa,Middle East,4418.170045,32,3
45,670.714102333961,791.628421261678,HGDP00612,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
46,870.32084456191,426.805095612605,HGDP00624,M,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
47,754.187771735372,429.996435607339,HGDP00635,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
48,597.783762045519,166.48652709329,HGDP00646,F,Bedouin,Israel (Negev),Israel,Middle East,2844.946131,31,35
49,767.396227801592,466.222624010909,HGDP00558,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
50,550.984411289813,319.254799803784,HGDP00570,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
51,784.168826394983,481.945482330923,HGDP00582,F,Druze,Israel (Carmel),Israel,Middle East,2887.253661,32,35
