0,960.19,1227.83,10437.91,1655.61,9196.34,2015.56
960.19,0,1895.71,10078.73,1519.93,8250.82,2411.66
1227.83,1895.71,0,11653.3,1369.3,9626,912.06
10437.91,10078.73,11653.3,0,11560.43,8756.2,12427.72
1655.61,1519.93,1369.3,11560.43,0,8279.42,1220.15
9196.34,8250.82,9626,8756.2,8279.42,0,9339.13
2015.56,2411.66,912.06,12427.72,1220.15,9339.13,0
