0	1070.48	1973.7	1341.36	913.89 	2087.97	1056.38	2412.66
1070.48	0	1227.83 	883.46	1218.9	1958.64	1677.58	3269.78
1973.7	1227.83 	0	669	1428.01	1208.93	2844.31	3418.39
1341.36	883.46	669	0	777.19	1079.88	2291.52	2850.88
913.89 	1218.9	1428.01	777.19	0	1185.92	1970.27	2118.59
2087.97	1958.64	1208.93	1079.88	1185.92	0	3138.97	2495.42
1056.38	1677.58	2844.31	2291.52	1970.27	3138.97	0	3060.9
2412.66	3269.78	3418.39	2850.88	2118.59	2495.42	3060.9	0
